DIAGNOSIS_CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,diagnosis_code_key,gold_run_id,gold_processed_timestamp
V2419XD,"Other mtrcy pasngr injured in clsn with hv veh nontraf, subs","Other motorcycle passenger injured in collision with heavy transport vehicle or bus in nontraffic accident, subsequent encounter",8efe4eb20ec5ec381c7a1a27ac2dd0a90e4b30e88208bb600fa5f47e38360d96,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2419XS,"Other mtrcy pasngr inj in clsn with hv veh nontraf, sequela","Other motorcycle passenger injured in collision with heavy transport vehicle or bus in nontraffic accident, sequela",3565c5ea2348bc70185fef7a3017d92a1874cb571f26f87dd02bc7c7dac95a79,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2441XD,"Electc bike driver injured in clsn with hv veh in traf, subs","Electric (assisted) bicycle driver injured in collision with heavy transport vehicle or bus in traffic accident, subsequent encounter",fc0bcff945499967b53506faa32c29011b12406ce187c522e765ec2cbbfa86cb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2449XA,"Other mtrcy driver injured in clsn with hv veh in traf, init","Other motorcycle driver injured in collision with heavy transport vehicle or bus in traffic accident, initial encounter",8ad2a4bbeefae1b8aba94fa7ef45265f28ad044bb3ba7cde17f03bbba08bfae1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2491XD,"Unsp electc bike rider inj in clsn with hv veh in traf, subs","Unspecified electric (assisted) bicycle rider injured in collision with heavy transport vehicle or bus in traffic accident, subsequent encounter",22c2144f5c5d1bc8913e6f557776091e735b1410369d180e13ae06f307f77d8b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2509XA,"Other mtrcy driver injured in clsn train/veh nontraf, init","Other motorcycle driver injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",f66011b06dd2806c423b8a7376598df5b5c1ef24d3e8f67ff68f91937085472e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2521XA,"Unsp electc bike rider inj in clsn train/veh nontraf, init","Unspecified electric (assisted) bicycle rider injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",2f00ddbfc9f2c00f8d9c3b7267369c034d768fc3b3db08a578d7c92379f0b02d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2529XD,"Unsp rider of mtrcy injured in clsn train/veh nontraf, subs","Unspecified rider of other motorcycle injured in collision with railway train or railway vehicle in nontraffic accident, subsequent encounter",096606b438f441eb5cb838cf886263d690acb4656e2bae749c765b4d4b4188db,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2531XA,"Prsn brd/alit an electc bike injured in clsn train/veh, init","Person boarding or alighting an electric (assisted) bicycle injured in collision with railway train or railway vehicle, initial encounter",7d68ed9bc1c47b8ee2ae65efa8b8f6f77f4aadb3f4c5708e419a3f793842726c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2559XA,"Other mtrcy pasngr injured in clsn train/veh in traf, init","Other motorcycle passenger injured in collision with railway train or railway vehicle in traffic accident, initial encounter",b063839c484cedf445519009fa5fed7f0149aef55f8143b26c555740d6042404,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2599XD,"Unsp rider of mtrcy injured in clsn train/veh in traf, subs","Unspecified rider of other motorcycle injured in collision with railway train or railway vehicle in traffic accident, subsequent encounter",e0df03fdfdab55ff1cab70d1f5dffbccacf2de43139eacb6fe635f2e16231c52,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V261XXS,"Mtrcy pasngr inj in clsn w nonmtr vehicle nontraf, sequela","Motorcycle passenger injured in collision with other nonmotor vehicle in nontraffic accident, sequela",4411264a39ff112e2d8bed75b09e6b79093aa672786307b3f58bc60192b5fc27,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2649XD,"Other mtrcy driver injured in clsn oth non-mv in traf, subs","Other motorcycle driver injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",05e30f9dc19b1f6dbeb3c7277e6f6fdc7f376b51886b9550a898c710e0b06dab,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V264XXD,"Mtrcy driver injured in clsn w nonmtr vehicle in traf, subs","Motorcycle driver injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",3b98d3cc9c9893167147da8c7734b013d8f8d8bb41725b56de9e6ac32be0e189,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2699XA,"Unsp rider of mtrcy injured in clsn oth non-mv in traf, init","Unspecified rider of other motorcycle injured in collision with other nonmotor vehicle in traffic accident, initial encounter",a625625d17b522a572fd6e847a6c9174b0fe857e8c003aacdcc32594af805fe7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2809XA,"Other mtrcy driver inj in nonclsn trnsp acc nontraf, init","Other motorcycle driver injured in noncollision transport accident in nontraffic accident, initial encounter",179c4a5f36558aa0820b9331dfca7c5f69c7860b4b01f561d2ca6528df095a0d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V29208S,"Unsp rider of mtrcy inj in clsn with unsp mv nontraf, sqla","Unspecified rider of other motorcycle injured in collision with unspecified motor vehicles in nontraffic accident, sequela",7d251e5873dc29ffce1da68ca7f21ba71d395718538ae0e01bff6cc72ae6a916,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V29401D,"Electc bike driver inj in clsn with unsp mv in traf, subs","Electric (assisted) bicycle driver injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",aeccaebcaa028d4191965368bf60a95ff280bf6e9f96d09bdc16898f01e9c9fc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2940XD,"Mtrcy driver injured in collision w unsp mv in traf, subs","Motorcycle driver injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",c14afe014cce44e446cde8353382a84624a567e1af0139d68fb87d1ce02bbcdb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V29508A,"Other mtrcy pasngr inj in clsn with unsp mv in traf, init","Other motorcycle passenger injured in collision with unspecified motor vehicles in traffic accident, initial encounter",602d0db7c53478b822552b04e5aea7b2288b0d4d68f578957e7b8dd8a865068e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2950XA,"Mtrcy passenger injured in collision w unsp mv in traf, init","Motorcycle passenger injured in collision with unspecified motor vehicles in traffic accident, initial encounter",5124e26df740bfb5c5b7aff4b266a43144249b337deb0ebc882596bac28c040a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V2960XD,"Unsp mtrcy rider injured in clsn w unsp mv in traf, subs","Unspecified motorcycle rider injured in collision with unspecified motor vehicles in traffic accident, subsequent encounter",79110cb95b4fb829e7f71446730347b15729fe520b43485ca89f0c2cdfbcb0d7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V306XXD,"Pasngr in 3-whl mv injured in clsn w ped/anml in traf, subs","Passenger in three-wheeled motor vehicle injured in collision with pedestrian or animal in traffic accident, subsequent encounter",35e650232a47e6d2af8ee995aeb95669d43112ef70a766a4bcab3bea110df962,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V313XXA,"Occup of 3-whl mv injured in clsn w pedl cyc nontraf, init","Unspecified occupant of three-wheeled motor vehicle injured in collision with pedal cycle in nontraffic accident, initial encounter",3dbcfc4bffe11039d3342121803176336ca3616be8f90478d905a7daede621ac,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V325XXD,"Driver of 3-whl mv inj in clsn w 2/3-whl mv in traf, subs","Driver of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",9de4bdf0f0580aff25dc824812c4ba9c7ca603ffbc0633b09147142593f6d776,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V326XXD,"Pasngr in 3-whl mv inj in clsn w 2/3-whl mv in traf, subs","Passenger in three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",0650ddef070bf94365c471a3bca9f4f2f0ccd6b25f0477101df3e2871b0432cb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V329XXS,"Occup of 3-whl mv inj in clsn w 2/3-whl mv in traf, sequela","Unspecified occupant of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",a4d436d1ffbeac5f9d19be8223ca257e91af27bd6745923af60b820d0bfad06a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V332XXS,"Prsn outsd 3-whl mv inj pk-up truck, pk-up/van nontraf, sqla","Person on outside of three-wheeled motor vehicle injured in collision with car, pick-up truck or van in nontraffic accident, sequela",a37b37e2049256265b40d0c8c662dcf9b7c517ea76cd8e8c867a42bc7095f22c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V344XXD,"Prsn brd/alit a 3-whl mv injured in collision w hv veh, subs","Person boarding or alighting a three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, subsequent encounter",e6ec96d3ba51baee238eb2c67545fc743dfb19404b1a54ae5a39f9c0df677053,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V345XXD,"Driver of 3-whl mv injured in clsn w hv veh in traf, subs","Driver of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus in traffic accident, subsequent encounter",9c5f9aac07ea5e6ec295c7882f64b2c414b896e56e675a0867aaeb0c5f24a6af,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V349XXA,"Occup of 3-whl mv injured in clsn w hv veh in traf, init","Unspecified occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus in traffic accident, initial encounter",8f4f9bfa69cdcd0f668eec8aa8b4e2eeb2b7494432f545947c4c99557bbd59c3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V350XXA,"Driver of 3-whl mv inj in clsn w rail trn/veh nontraf, init","Driver of three-wheeled motor vehicle injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",a4eff2d20f2a004e8e3bc4fc82e8b376221c542b06acf22ea73c3322367514cf,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V355XXS,"Driver of 3-whl mv inj in clsn w rail trn/veh in traf, sqla","Driver of three-wheeled motor vehicle injured in collision with railway train or railway vehicle in traffic accident, sequela",c9df3650919c37b5624342649f37efaa5a7cf43d5aa0e14af961cdd0611df7d3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V357XXA,"Prsn outsd 3-whl mv inj in clsn w rail trn/veh in traf, init","Person on outside of three-wheeled motor vehicle injured in collision with railway train or railway vehicle in traffic accident, initial encounter",3e90e452de0b861948d0f333464b12e0d05fd9834e804e67cbba6f6266a7e6c5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V363XXD,"Occup of 3-whl mv inj in clsn w nonmtr vehicle nontraf, subs","Unspecified occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle in nontraffic accident, subsequent encounter",cfffe2aed937ab0a0228ce6d33125e4b7b99dfefc96bc2d29c933049adbcf912,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V367XXS,"Person outsd 3-whl mv inj in clsn w nonmtr veh in traf, sqla","Person on outside of three-wheeled motor vehicle injured in collision with other nonmotor vehicle in traffic accident, sequela",0c44fd91a39208ba665a37ad869349f04b900917795d0ef2187dddd17f01f218,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V369XXA,"Occup of 3-whl mv inj in clsn w nonmtr vehicle in traf, init","Unspecified occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle in traffic accident, initial encounter",33e3298f1ed9c8154f2ce26d5f8a67c4d3da4524167edbc272c621b7156fced9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V375XXA,"Drvr of 3-whl mv inj in clsn w statnry object in traf, init","Driver of three-wheeled motor vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter",86196b54274c4f4139d1a42bf9ee3e631866bd83da1ff7c12812320ce0080ae3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V380XXD,"Driver of 3-whl mv inj in nonclsn trnsp acc nontraf, subs","Driver of three-wheeled motor vehicle injured in noncollision transport accident in nontraffic accident, subsequent encounter",1730b88eb9c9e9b0ba7649851e47350edbee0ffea495075b59f1821c2efbd35d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V393XXD,"Occupant (driver) of 3-whl mv injured in unsp nontraf, subs","Occupant (driver) (passenger) of three-wheeled motor vehicle injured in unspecified nontraffic accident, subsequent encounter",ab8a40ed6168ff22784786b4e739e284c8ae0f64d83346abe09afac941380841,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V3959XS,"Pasngr in 3-whl mv injured in clsn w oth mv in traf, sequela","Passenger in three-wheeled motor vehicle injured in collision with other motor vehicles in traffic accident, sequela",ce99499b83e87f898ffaa14ef72a43a196a7b60c7cfe3c9c4f0a838594bf6954,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V3989XD,"Occupant (driver) of 3-whl mv injured in oth trnsp acc, subs","Occupant (driver) (passenger) of three-wheeled motor vehicle injured in other specified transport accidents, subsequent encounter",edc4872c3b185cc2dd24649985f6ab9d3ba2d660e86ddf2c100c8277d57ab409,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V402XXS,"Person outside car inj in clsn w ped/anml nontraf, sequela","Person on outside of car injured in collision with pedestrian or animal in nontraffic accident, sequela",6f631d2c836c9a3837d6a14201559c6114941a2241f2213d3b4624daed42d240,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V403XXA,"Unsp car occupant injured in clsn w ped/anml nontraf, init","Unspecified car occupant injured in collision with pedestrian or animal in nontraffic accident, initial encounter",011070dfb01ca54c3e534659a979b300dbcf3417f092065d6e79c34fd8cca3b9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V405XXS,"Car driver injured in collision w ped/anml in traf, sequela","Car driver injured in collision with pedestrian or animal in traffic accident, sequela",f9256324ec653eb68397e132010d4b38c4cc73559d9feb6393a88185548ef058,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V415XXD,"Car driver injured in collision w pedal cycle in traf, subs","Car driver injured in collision with pedal cycle in traffic accident, subsequent encounter",9bc91441cc125a9b2c147749eeca3b9c7046db2732641c5dd439724065408291,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V417XXS,"Person outside car inj in clsn w pedl cyc in traf, sequela","Person on outside of car injured in collision with pedal cycle in traffic accident, sequela",21d985231e28eafc7412b817985ef7f8f21c74ccdcfea2fda76b6dec8a900deb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V424XXD,"Prsn brd/alit a car injured in collision w 2/3-whl mv, subs","Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle, subsequent encounter",29011aeb0a0e26d511b16812f5e76e936999b04f4f35913b01e1d6554c64bbec,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V427XXS,"Person outside car inj in clsn w 2/3-whl mv in traf, sequela","Person on outside of car injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",2f1395b2255fb8fcbfc8ba685f0888834b5e94e1df84c0efababc01949d3796f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4304XD,"Car driver injured in collision w van nontraf, subs","Car driver injured in collision with van in nontraffic accident, subsequent encounter",4b97f41bd1fafe9cffb1063fb0fa0e7dd6dabdadc7dd4a23ac80676de1ae59c1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4311XD,"Car passenger injured in collision w SUV nontraf, subs","Car passenger injured in collision with sport utility vehicle in nontraffic accident, subsequent encounter",0635b008934a7820027553a6494f9d7b4ae00fb7ede13564d3fb89bda54f48a9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4313XD,"Car pasngr injured in clsn with pick-up truck nontraf, subs","Car passenger injured in collision with pick-up truck in nontraffic accident, subsequent encounter",e22cc7a6c234da5efd2d0e692621a193e43d64fc695afab044b963f25058c2d7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4322XD,"Person outside car injured in collision w car nontraf, subs","Person on outside of car injured in collision with other type car in nontraffic accident, subsequent encounter",5a7406ccb33fdbe5efd0267a9358cfe7e9ab40c433622bace4bfbe680758d72f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4344XD,"Prsn brd/alit a car injured in collision w van, subs","Person boarding or alighting a car injured in collision with van, subsequent encounter",64f2f532e7c93884b2fe762e9e51c3e2b5796094ac4a1ff479f1bf9d1a84ae4d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4372XD,"Person outside car injured in collision w car in traf, subs","Person on outside of car injured in collision with other type car in traffic accident, subsequent encounter",9e951aa2c3f2b13823d572ea198eb3cf8dcb70f4b2e6222a1bc48dee5560b988,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4392XS,"Unsp car occupant injured in clsn w car in traf, sequela","Unspecified car occupant injured in collision with other type car in traffic accident, sequela",4918d2eded187813c356b12cb71de0b11873508b519615743bd02aa8a7d993fd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V453XXA,"Unsp car occ injured in clsn w rail trn/veh nontraf, init","Unspecified car occupant injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",bcb67c8610a1ecf3448be3d1992945ba4479f73e4bd0b890ad6c3ab5d461ccec,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V460XXA,"Car driver injured in clsn w nonmtr vehicle nontraf, init","Car driver injured in collision with other nonmotor vehicle in nontraffic accident, initial encounter",145da17d93b55991aeb2a6d55ee62eae3b82d0354b78786dd1aadc38bc62de01,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V466XXS,"Car pasngr injured in clsn w nonmtr vehicle in traf, sequela","Car passenger injured in collision with other nonmotor vehicle in traffic accident, sequela",b5576bbff7b2f27dfa416c6c93bcb76cde9bf42e7dcba55dff7cea604b9be897,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4711XA,"Pasngr of SUV injured in clsn w statnry object nontraf, init","Passenger of sport utility vehicle injured in collision with fixed or stationary object in nontraffic accident, initial encounter",b6e8e4847889f686ea6e9d82d49c1c145aad5db251273a3f69460d2641bcb043,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4732XS,"Occup of car inj in clsn w statnry object nontraf, sequela","Unspecified occupant of other type car injured in collision with fixed or stationary object in nontraffic accident, sequela",56110f5f2af525623167d4f5b9e766e0504cbfb05f7b2dc78ee4643e9b71c73f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V474XXD,"Prsn brd/alit a car injured in clsn w statnry object, subs","Person boarding or alighting a car injured in collision with fixed or stationary object, subsequent encounter",ddaeb7a88fd30f7f9235dbdcfa57c2684d6155e2a6650666e40ced294b825021,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V479XXA,"Unsp car occ inj in clsn with statnry object in traf, init","Unspecified car occupant injured in collision with fixed or stationary object in traffic accident, initial encounter",b88d03b09b75efce4f00fd6b15303ca23c292204f2e3846fe97920a555d106ef,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V480XXA,"Car driver injured in nonclsn trnsp accident nontraf, init","Car driver injured in noncollision transport accident in nontraffic accident, initial encounter",13155f06f91eece0007c52e81b65e4803884e2f7468761eb443abf252ff7c48c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4900XA,"Driver injured in collision w unsp mv nontraf, init","Driver injured in collision with unspecified motor vehicles in nontraffic accident, initial encounter",0cc74f3d6a8ed88609ae438623b2321e574c7bec9f1e089ea1a8f6d67f36e606,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V4929XA,"Unsp car occupant injured in clsn w oth mv nontraf, init","Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident, initial encounter",c844470ac0a1adcbfe7c0aa85cec5e50e3d5498f4fda5afbff7e36e9e38373e0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V509XXA,"Occup of pk-up/van injured in clsn w ped/anml in traf, init","Unspecified occupant of pick-up truck or van injured in collision with pedestrian or animal in traffic accident, initial encounter",c04cfdcf4f136721f6379e13cf609740801e4ea9659122a24509971e7024fc5b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V511XXA,"Pasngr in pk-up/van injured in clsn w pedl cyc nontraf, init","Passenger in pick-up truck or van injured in collision with pedal cycle in nontraffic accident, initial encounter",9188dea2bc4ae781eb3f8a6196666cae05b4aea0b4425ac1237dcfc99671ecd1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V519XXS,"Occup of pk-up/van inj in clsn w pedl cyc in traf, sequela","Unspecified occupant of pick-up truck or van injured in collision with pedal cycle in traffic accident, sequela",ff65bc4f72c8815ab1a51a4111536b27c3c83810f765181c35ae4f00c3ddf650,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V529XXS,"Occup of pk-up/van inj in clsn w 2/3-whl mv in traf, sequela","Unspecified occupant of pick-up truck or van injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela",82b06941cd476f1d59f69b0c09faf304cdb4c551ef9994515b4a7c94e4d981ba,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V531XXD,"Pasngr in pk-up/van inj pk-up truck, pk-up/van nontraf, subs","Passenger in pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, subsequent encounter",3e7a528c1ca1577ecdeb12ecb7173435722774f6ebec6bbb4324c25bef8f98e3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V542XXD,"Person outside pk-up/van inj in clsn w hv veh nontraf, subs","Person on outside of pick-up truck or van injured in collision with heavy transport vehicle or bus in nontraffic accident, subsequent encounter",281d9fb9ad3b2c62b0488e6fbbfe858ece514278d0883bf1e2aabd50f7f4caa8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V545XXD,"Driver of pk-up/van injured in clsn w hv veh in traf, subs","Driver of pick-up truck or van injured in collision with heavy transport vehicle or bus in traffic accident, subsequent encounter",b52988ff35513b63ca04fbfa302e3f4171c2cdb5a46798e95eb9d9577dc5420a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V551XXD,"Pasngr in pk-up/van inj in clsn w rail trn/veh nontraf, subs","Passenger in pick-up truck or van injured in collision with railway train or railway vehicle in nontraffic accident, subsequent encounter",37a74755377ed800d363871dcbd48b42b1a02c591e1a05ed1622dcca249a7741,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V557XXA,"Prsn outsd pk-up/van inj in clsn w rail trn/veh in traf,init","Person on outside of pick-up truck or van injured in collision with railway train or railway vehicle in traffic accident, initial encounter",9044903bcbb83c18a8ec200e3f7d103a66221727ac9683dbf12d389f2559f2a3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V557XXS,"Prsn outsd pk-up/van inj in clsn w rail trn/veh in traf,sqla","Person on outside of pick-up truck or van injured in collision with railway train or railway vehicle in traffic accident, sequela",e760cad1cfdf32b5ddc0e773f0616367e91cd0cf2fdaf93d79638408fa34f11e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V565XXD,"Driver of pk-up/van inj in clsn w nonmtr veh in traf, subs","Driver of pick-up truck or van injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",3da3f4080ba2e55a06e10d1e5f8b7a339fe9e3eb9268fb93b8d56ddfa74300b7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V570XXD,"Drvr of pk-up/van inj in clsn w statnry object nontraf, subs","Driver of pick-up truck or van injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",a079dc68d617f2bb80487506c84f811027d3f85246967de440b78ee8c6d012df,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V571XXD,"Pasngr in pk-up/van inj in clsn w statnry obj nontraf, subs","Passenger in pick-up truck or van injured in collision with fixed or stationary object in nontraffic accident, subsequent encounter",a8ad071315c13036b0f5f21500ceddd2dd5f57c3cb8f3b51d95f12246de18a3f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V572XXS,"Prsn outsd pk-up/van inj in clsn w statnry obj nontraf, sqla","Person on outside of pick-up truck or van injured in collision with fixed or stationary object in nontraffic accident, sequela",33fda3caf4943f0f48be38dc23c8a90489d71fa0390782f64add0300f30ea61b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V576XXD,"Pasngr in pk-up/van inj in clsn w statnry obj in traf, subs","Passenger in pick-up truck or van injured in collision with fixed or stationary object in traffic accident, subsequent encounter",62917e04fa41de8ebb5bb6035914f5f6d0dc03ff096e0affaf3e1a8382854cfd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V584XXA,"Prsn brd/alit pk-up/van injured in nonclsn trnsp acc, init","Person boarding or alighting a pick-up truck or van injured in noncollision transport accident, initial encounter",bfe270be214176cfd0d217048d9b8415488a4d1210b88ebaf4267f152ec3acf1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V5940XA,"Driver of pk-up/van injured in clsn w unsp mv in traf, init","Driver of pick-up truck or van injured in collision with unspecified motor vehicles in traffic accident, initial encounter",138d0b9b11fc5ac98b14a4562ef48106b08ee4fa0b70e97f2b3eee0128cf389f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V5969XA,"Occup of pk-up/van injured in clsn w oth mv in traf, init","Unspecified occupant of pick-up truck or van injured in collision with other motor vehicles in traffic accident, initial encounter",79e1c365b296f36a722b98d2e3df2119f70d9b81a6693f286c4ddf81479751b6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V604XXS,"Prsn brd/alit hv veh injured in clsn w ped/anml, sequela","Person boarding or alighting a heavy transport vehicle injured in collision with pedestrian or animal, sequela",471d0594f4f3ee998062dbdd102d2bb05360ff398106b8aea7643502229b4979,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
